0.2458;-0.6178;-3.0515;0.3393;-0.3037;1.8987;-0.3882;-0.1663;-1.8061;-1.8472;-0.4684;-0.2416;2.8861;0.5293;0.7873;-0.3546;-1.2739;0.0;-0.9268;-0.3577;-0.8071;-1.0656;-0.6562;-1.2495;-0.3002;-0.6219;-2.6585;-0.4079;-0.9615;0.327;1.0293;1.4535;0.574;0.0;-2.1462;-0.2435;3.9773;0.4156;-0.2309;0.6369;-0.6976;1.1419;0.5506;-3.1414;0.2125;-1.0999;-0.2733;-4.3481;0.399;0.6198;0.2157;-0.0228;-0.1068
-0.5461;-1.0119;-0.7571;-0.674;-0.5669;1.9355;0.0863;0.5351;-0.5537;-2.59;0.0698;-0.2582;-1.6541;1.857;1.0725;0.0192;-0.447;-2.3599;-1.1637;0.0;-0.8189;0.7236;-0.8296;1.0614;-0.1974;-0.2481;-0.3957;-0.6305;0.0;-0.5504;-0.237;-0.1439;-0.2566;1.3873;3.7304;-0.6541;0.8596;0.4038;1.1682;-0.7464;-1.2156;-1.3677;0.2342;1.5957;0.0;1.0185;-1.1233;-3.1129;-0.1126;-0.7044;-1.3305;0.0062;-0.174
0.8285;0.1458;-2.8799;3.9539;-0.3584;4.7297;1.8607;0.2011;0.4641;0.0546;-0.0897;-0.2018;-0.4227;0.6027;-1.365;-1.8625;-0.0052;3.0395;-6.9569;0.648;0.3992;0.0603;0.4992;0.3398;0.3553;0.75;-0.0912;0.5206;2.9703;4.1699;-1.325;0.09;0.4561;0.8326;-1.0125;-4.2376;3.869;0.2429;6.2035;0.0686;-0.7504;0.3094;0.9625;0.1776;0.4803;0.8717;0.6204;-0.583;1.2368;0.3423;0.535;0.4743;0.4042
-0.0524;-0.9031;0.4308;3.5233;-1.1022;-3.8961;0.3946;1.1525;-0.0818;0.3559;-0.8693;-0.1518;-0.4977;0.0;0.0;-2.2437;-2.2357;5.4487;-2.2737;1.8328;-1.5042;-0.1566;0.3205;-1.0924;0.792;-0.9901;-1.2463;0.4819;1.0;1.1515;-0.8501;-0.2814;-0.562;1.4701;0.2089;-3.2937;3.3846;-0.7898;4.1588;-1.6897;0.1332;-1.4057;-0.4036;1.259;-1.4206;-0.8642;-1.5314;-3.6174;-0.6276;-0.4444;-0.6379;0.1028;-0.2465
1.0379;0.3044;-0.5508;-2.9663;0.4598;-1.9108;1.2686;0.7514;-1.9917;-0.5445;-0.0592;-0.0513;0.9517;0.647;-0.543;-0.0919;0.4902;5.4054;-0.3142;1.6181;-0.0122;-0.8245;-0.4338;0.8902;-0.1307;-0.1236;-0.6859;-1.2239;-1.9608;-1.8552;-1.8954;0.3544;1.2883;1.6315;2.2582;0.227;4.5016;-1.5032;-1.0002;0.622;-2.3046;-0.9197;-0.6682;2.0183;-0.1576;-4.1704;3.1417;-0.1256;-1.0096;-0.074;4.3551;0.3381;0.1018
0.053;-2.3149;-4.5003;0.1511;-0.4537;0.0;0.8852;-0.4082;-2.9198;-0.3797;0.8028;-0.1886;1.515;1.6649;-1.3174;1.672;-1.2405;1.3699;0.4282;0.7576;-1.8066;-0.1076;-0.0747;-0.2537;0.6298;3.0573;1.2074;1.3088;0.0;-1.1877;-0.2269;0.1083;-0.7238;-0.3764;-3.1333;0.4047;1.9672;0.3042;3.2173;0.0641;2.1162;-0.3143;1.1149;0.3683;-0.1922;-0.2361;-1.1686;-3.414;1.3113;-0.8076;-0.1938;0.4122;0.2131
1.6425;0.156;2.5165;1.5337;-0.6335;1.2903;3.9927;0.4785;0.8507;-0.6467;0.5302;0.083;10.9241;3.072;0.6404;0.9048;0.4152;-5.1948;0.1806;1.9305;0.4623;1.6284;0.7429;0.5527;0.4031;-2.4845;-0.4956;-0.1147;3.0303;-0.3858;0.1515;0.7941;0.0;-1.3502;-0.7918;-3.6002;8.9286;1.8179;1.8836;1.8911;-0.5474;-1.7248;0.8518;0.0;-0.3657;1.6802;0.4197;5.1851;0.6423;0.8067;2.7596;1.163;0.404
-0.4343;0.0709;1.0291;0.0;-0.8742;-1.2739;-0.4581;0.0684;0.725;0.2973;1.048;0.0942;-1.6501;0.1698;-0.2242;-0.9799;-2.2327;-1.2821;-6.7579;0.5435;-0.1521;0.9074;0.0653;0.9442;0.8904;-13.4409;-0.15;0.7859;-3.8835;-1.8677;-1.419;1.4825;-0.9915;0.5089;-2.7659;-2.8266;2.5641;-0.6156;-2.0838;-0.8158;0.1418;0.1547;-0.1531;-1.0929;9.977;1.771;0.7508;-2.6697;-0.5077;-0.2878;-1.6233;0.172;-0.1709
0.5608;2.3232;5.5591;1.875;1.1478;-1.2579;1.4897;-0.1707;-1.7739;-0.081;-1.0272;0.0639;5.0394;1.0942;0.1235;1.1899;0.2481;-3.7037;-1.1241;0.9404;1.0521;2.0779;-0.614;-0.8511;0.977;0.1076;-0.2244;0.3945;4.0404;0.763;9.5745;1.2646;0.7218;-0.8244;2.6639;0.3177;-3.5336;1.0549;1.1876;2.0225;-1.3335;0.0516;0.0681;0.5494;3.1608;0.7692;2.3858;4.233;1.8999;0.721;0.9322;0.8017;0.6386
0.292;0.901;-0.9494;2.5093;0.8481;-2.454;-0.3688;1.0348;1.272;0.6797;0.5095;-0.1386;3.9064;-0.8298;0.3492;-0.4232;-0.119;0.0;-0.6412;-2.2222;0.1887;0.7948;1.469;-1.2605;-0.0212;-1.1702;-0.8309;-0.3699;2.0619;5.0494;0.9917;-2.443;0.727;4.0981;-0.1169;1.0582;-3.413;0.6945;-0.4344;2.4547;-1.0427;-0.9708;0.4274;-0.5464;-1.21;-1.5152;7.5454;4.1603;-0.2403;-0.5911;-4.091;-0.4849;-0.1858
1.5096;5.21;4.5665;0.0534;3.1579;1.875;2.3279;1.7907;1.5311;-1.1822;3.0039;0.1339;-5.01;0.2774;3.2806;1.8095;2.7451;6.9307;0.9605;2.3529;2.7267;1.8504;0.5245;3.0749;1.7941;-0.4237;-2.3896;-0.7572;7.7778;1.2442;1.34;2.966;2.0531;7.4116;4.7473;6.921;-1.6779;1.4927;1.7932;4.9473;-0.5689;-2.1497;2.5416;1.2915;1.1449;-1.6979;3.9514;0.1862;1.9875;3.3606;6.9235;1.3528;1.3916
-1.2254;-0.3227;-2.5161;-0.8475;-1.6522;-2.439;-0.0302;-0.2102;-1.8427;-0.2412;-0.272;-0.1788;3.8543;4.04;-0.5783;0.1822;-1.3317;0.0;0.9912;-7.2052;0.5678;-0.6891;0.0102;0.1735;-0.2085;10.7981;0.5095;0.577;7.1429;-2.3508;-0.995;-0.6836;-0.6964;-2.6195;-1.5083;-3.7332;-2.9316;-0.2894;-0.6589;-1.186;0.87;-0.3984;1.0629;0.1848;0.5558;1.7273;-0.5111;-2.6287;-1.1837;-1.2222;-2.2927;-0.1248;-0.22
0.1466;1.9981;3.5404;3.8504;1.8416;3.1447;0.4487;1.0623;3.2937;0.2418;2.0917;-0.0058;-1.636;2.0385;2.9286;0.2886;1.6136;0.3311;-1.8219;-1.5759;1.3116;2.0445;0.6871;1.0522;1.1638;-2.9613;-0.6939;0.6037;0.0;-0.0528;2.2034;2.217;1.5788;4.4585;-2.039;2.3054;2.3333;1.6959;2.6296;2.6599;-0.2032;-0.7291;2.3201;2.6565;1.0835;-0.2117;5.506;-0.7257;2.5097;1.1677;2.4949;0.6863;0.8679
-0.7224;-2.0117;-2.2208;0.6645;-2.4062;-1.8519;-1.4433;-1.4998;-1.2135;1.5276;-1.3183;-0.0726;0.7018;0.3637;-1.4894;-0.7731;-0.1987;3.0717;-2.088;0.94;-0.919;0.366;-0.0973;0.6176;-1.828;-5.0811;-0.7033;-0.9202;3.7037;-1.5592;0.0;0.7037;-1.1051;-1.656;0.4154;-1.2721;0.6711;-0.4881;-2.6572;-2.134;-0.3773;0.4219;-1.3059;-0.9398;2.6782;-0.1208;-1.7823;-1.5517;-0.2933;-1.2958;-0.5195;-0.4066;-0.6141
0.2107;-0.6484;2.1348;-1.3654;0.0971;0.0;-0.2563;1.7027;0.5497;-1.2392;-0.097;-0.0207;-3.828;-0.8341;0.8158;-0.0382;0.9829;-1.6779;0.1218;1.6164;-0.1282;-0.8295;0.0564;-0.0882;0.2434;6.6897;-0.2862;-0.8892;6.5789;2.8052;0.5968;-0.2361;0.0203;1.3349;-0.2073;1.0193;-2.6144;-10.0151;0.5639;1.6716;-0.1745;0.0248;-0.392;-0.3745;-0.6346;-2.5316;-0.9283;2.0353;-1.0431;0.219;-0.2878;-0.2281;-0.0758
-1.1059;-0.6141;-1.1214;-1.5062;-0.8157;0.6211;-0.1696;-0.3182;0.3093;-4.0579;-0.2558;-0.0952;-0.3925;1.0018;-8.2646;-0.4937;-1.5403;-2.6144;1.2328;1.7951;-1.0475;-0.0648;0.5566;-0.7437;-0.1144;-5.0383;0.3735;0.2514;-1.2987;2.4357;-0.8453;-0.1147;-1.3999;-3.7445;2.2094;-1.6952;6.6202;1.6975;1.3164;-2.2044;-0.6026;-1.0927;-0.1068;0.3759;-0.4281;-5.7175;-1.5887;2.3517;0.0091;-0.0377;-1.0817;-0.1472;-0.3059
1.7725;0.228;1.0667;2.8208;1.17;-1.227;0.9461;1.7999;0.9779;3.3387;-1.2359;-0.3191;-0.2957;0.8496;-2.7734;1.2399;2.4023;0.6579;1.3325;0.0;2.2278;-0.9621;0.2066;1.1952;0.2078;1.5573;0.3894;-0.5456;4.0541;-1.589;0.0;0.2492;0.9692;5.8275;-1.4908;1.9615;-2.381;2.7137;-1.2267;2.28;0.671;-0.4522;1.5362;-0.7463;0.5946;2.2998;1.5734;7.7881;1.2212;0.7988;3.5367;0.5475;0.4972
-0.7983;-0.9036;-3.2258;-0.7139;-0.3395;0.6173;-0.075;-0.5014;-0.1492;0.9981;-0.6917;0.4552;0.6046;-1.359;1.0442;-1.2341;-2.8823;-0.9772;-0.2906;-0.4468;-1.9017;-0.6753;-0.4064;-0.7033;-1.3151;1.0112;-3.0752;-1.5002;0.0;0.6506;-0.2529;-0.534;-0.7117;-2.5738;1.207;-1.9755;1.0309;-0.3527;3.0073;-2.4266;-0.6846;-0.6798;-3.5727;-3.4234;0.3291;2.8621;0.1718;0.5499;-2.3316;-1.3805;-3.0017;-0.7469;-0.8547
-1.3672;-1.7097;-5.2567;-2.4116;-0.6372;-1.2195;-0.4363;-0.3924;-0.727;-2.2416;-1.0003;-0.1949;11.058;-0.8311;0.5464;-0.2672;-2.352;-1.9169;-0.5369;-3.0325;-1.3945;-2.0225;-0.036;-1.1299;-0.7369;-0.2242;-0.4037;0.0448;-2.6316;0.0;-0.8361;-1.3173;-1.3839;-0.7327;0.1814;-2.4152;-2.349;0.0915;0.508;-1.8599;-0.0091;-0.4351;-0.7953;-0.7156;-0.7554;-0.0292;-2.3673;0.0842;-1.0647;-0.5966;-1.0187;-0.4078;-0.841
-1.3695;0.1037;-1.5051;-0.639;-1.6325;4.4586;-2.1291;-3.5112;-1.2365;-4.6278;-1.6993;-0.1529;-1.866;-2.2827;-0.3097;-1.1696;-0.7375;3.9867;-1.3244;-0.7168;-1.2027;-0.6327;-0.816;-1.5404;-1.3228;-7.0833;1.9299;0.5405;0.0;1.1794;-0.6644;-0.3251;-0.6775;-1.9886;-2.62;-2.5587;1.3605;-1.0352;-3.8349;-0.7703;1.6704;4.1016;-0.3446;-1.0619;-1.8437;-1.8625;-0.7538;-3.0172;0.5531;-1.0552;-0.5347;-1.292;-0.8746
0.1208;0.4465;0.3625;1.6784;-0.2323;3.2895;-1.5094;0.7631;-0.6604;-1.3644;0.0396;0.0;0.1423;-0.8703;-0.7841;-0.0094;0.5896;-1.3115;-0.527;-1.5526;0.105;0.1615;-0.7742;-2.0947;-0.2211;-0.9288;-0.2407;-1.2675;-2.5641;-0.7081;1.6034;-0.4234;-0.2644;-2.5655;-0.7016;0.8036;0.6849;-0.3739;2.3244;-1.5795;-4.5442;-0.5381;-0.5653;0.8929;-1.0313;-2.6771;1.9461;-1.228;-1.442;-0.8559;-2.7375;-0.5741;-0.3461
1.3147;1.6261;1.721;1.707;-0.6798;2.0134;1.926;0.523;1.9251;-0.1981;1.1621;-1.1729;-1.6384;4.4071;0.2976;-1.8604;0.4937;2.0067;4.0928;1.2866;-0.0919;1.1437;0.3351;3.5126;-0.1587;3.3049;0.4408;0.4019;0.0;0.7684;-0.4202;1.2609;0.1373;2.8793;3.0422;-0.7214;1.3889;0.2715;0.8063;2.3108;0.311;-1.1504;1.8674;2.9412;0.5584;-0.9392;-1.8417;1.1005;1.7627;-1.0568;0.6891;0.8875;0.7145
-1.649;-3.812;-1.7512;-1.465;-2.3166;2.7586;-1.5692;-0.3128;-0.5489;0.2233;-0.9263;0.0;2.8244;-1.6533;-1.0828;-0.194;-2.1168;-0.3333;0.7653;0.0;-2.4994;-1.3269;-0.5052;-1.9974;-1.0311;-0.4246;-0.4952;0.2686;-1.2658;0.8859;0.2527;-0.3142;-2.1211;-2.2904;0.7281;1.2455;-6.7961;-0.0129;-0.7254;-1.4728;0.9056;0.6098;-1.749;-0.5484;-0.2189;0.277;-3.6436;0.7104;-3.5221;-1.2509;0.946;-0.9005;-0.8673
-0.1568;0.1822;1.7824;0.4907;-0.9051;0.0;-1.3569;0.7706;-1.5682;0.9014;-0.5527;0.1569;-0.8659;-0.2674;0.2318;-1.5909;-0.1929;-0.6623;-0.3179;0.7199;-0.4492;-0.7141;-0.3724;-0.7592;0.377;0.2128;-0.6885;-0.1565;0.0;-0.7419;0.6785;0.3848;-1.1761;-1.5972;-0.1212;4.472;-0.6431;-0.0129;-0.8678;0.7661;-1.0294;0.2495;-0.1199;0.9225;-2.654;-2.1415;0.085;-0.6774;0.608;0.3443;-0.7457;-0.3778;-0.1078
0.22;0.712;-1.8697;8.9074;-0.5191;1.3986;-1.4912;-4.1303;0.5299;-0.175;1.1414;-0.0496;4.6036;3.937;0.1266;-0.1815;0.0434;3.7801;1.6807;-0.0719;0.419;0.4576;-0.0955;0.594;0.3025;0.0;0.8217;0.0224;5.3333;-1.6221;-1.1735;-0.17;0.4957;0.3562;4.0681;-1.1686;-0.3205;-0.4759;-4.0676;0.4513;-0.239;-0.1992;0.0685;-0.9141;1.3349;0.4083;-0.3296;2.8281;0.5063;0.6933;0.7793;-0.1793;0.1029
-0.2821;-0.2343;-1.719;-2.4334;-1.1627;-0.6944;-0.2185;-0.7664;-1.4107;0.9844;-0.6939;0.135;-5.3599;-2.3519;-0.0843;-0.0907;-1.3144;3.9286;0.4763;1.534;-1.2463;-0.529;-1.1039;-0.0848;1.3729;-3.8855;-0.0849;-1.1492;-6.25;-0.2158;-0.0837;-0.6072;-0.9816;-1.422;-0.3144;5.5339;0.9709;0.3614;0.5742;-2.1641;-1.6713;0.0872;-0.9506;2.6266;-0.663;1.24;-0.979;-3.9016;-1.0708;-0.845;-1.3183;-0.2211;-0.3958
0.5515;-0.633;0.1187;-1.3714;0.0548;-2.0408;-0.93;-0.3983;0.2751;1.6419;-0.29;0.114;-2.8437;-3.4287;-0.2209;-0.3523;0.3009;4.0892;-0.2807;-0.4364;0.2442;-2.0841;0.0647;0.255;-0.7127;-9.4444;2.4507;0.2881;2.5641;-1.6711;-2.1311;1.1524;0.7896;-0.8529;-1.4865;1.1596;2.3179;1.149;2.5012;0.7906;0.0435;0.3125;0.2553;-1.1132;0.2541;-0.8741;-0.214;-0.3582;0.1037;-0.8943;-3.6007;-0.3151;-0.2156
-0.7713;2.1784;0.8378;-0.1142;1.652;0.0;1.379;1.5504;-2.0903;2.0953;-0.9432;-0.0261;0.731;0.2189;0.3483;-1.2842;0.6103;0.3731;0.2597;0.1457;0.7515;0.8015;-0.8192;1.4662;-3.1627;-3.139;-0.9196;0.0222;2.6316;-3.2341;1.3289;0.3303;0.6897;2.1878;0.6233;2.9926;-11.6959;-0.4678;-1.5689;-0.1309;-0.8119;-0.978;-0.9273;-0.3697;-0.3701;1.6944;1.1576;1.1304;0.9512;0.5495;2.2746;0.5378;0.3969
0.2298;0.134;1.2727;1.6831;-0.0402;3.5211;0.1212;-1.5267;2.457;-1.8509;0.311;-0.1186;-4.1813;1.017;0.4453;0.5831;-0.8812;3.0769;1.1162;4.6494;0.173;0.0607;0.0889;1.0898;1.9747;10.2868;-0.8547;-0.3754;2.7027;0.8021;-2.0342;-0.3545;-1.7597;2.181;1.3902;0.8808;3.9514;-0.013;-0.3608;0.4544;-0.2069;1.0508;1.1943;-0.3683;0.8446;-1.7199;0.7014;2.1207;-0.3565;-0.61;-0.5387;0.0255;0.0949
-0.0887;-0.1338;-0.9604;-0.347;0.6493;-2.7397;0.4614;-2.0163;-0.3796;0.1545;-0.8698;-0.1707;1.6296;0.355;0.7477;0.3511;-0.4599;2.7668;0.3294;1.0008;-1.708;1.2425;0.1088;-0.434;0.4461;-5.8659;0.4867;0.7342;5.7143;-1.9284;-1.7586;-0.4913;-1.5745;1.3446;0.0949;-0.4439;0.9202;0.4831;1.6626;0.5934;1.4162;0.9854;-0.7955;-0.7313;-0.547;0.1641;0.3901;3.4235;0.2878;0.6856;-0.828;0.0552;-0.1835
-0.7202;1.6552;2.903;3.8438;-1.4891;-0.6803;-1.3956;-0.2595;1.5282;-2.5345;0.0422;0.095;-1.2212;0.5578;0.5585;0.3523;-1.7515;2.4291;1.4028;-0.9909;-3.4116;1.7397;0.1188;0.2175;-0.4645;-0.6475;-0.456;-0.6849;1.4493;0.127;-1.8053;0.5128;0.2879;2.1065;-2.0749;1.4945;-0.6098;1.4034;-1.6827;0.2814;-0.305;0.2279;0.3908;-0.9058;0.0391;-0.0547;2.6067;1.94;0.7645;0.0;-1.1355;-0.783;-0.4758
-0.9342;-2.6058;0.8723;1.4007;-1.8443;-0.6757;0.6603;-0.7725;-0.093;3.6681;-1.2188;-0.1641;0.8455;-2.097;-0.7463;-0.4317;-1.3012;-0.4032;0.0892;0.0763;-1.2361;-0.6095;0.4925;-1.2881;-0.1637;-1.6379;-0.9457;-1.8008;4.5455;-2.0164;0.0;-0.5979;-2.8602;-0.4121;-1.5849;-1.5295;-7.3446;-2.1125;-1.3049;-1.2546;-0.4079;-0.9655;-0.9593;-0.1808;-0.8718;1.7802;-1.5475;-3.6633;0.5123;-1.8298;-1.0193;-0.6774;-0.902
0.3141;-0.213;-12.5341;-3.184;3.0758;-4.5161;-0.9462;0.4202;-0.9078;-0.4918;-0.5803;0.0031;-1.018;-0.5215;-0.6356;-2.0527;23.3973;0.813;-0.4879;-0.3042;-0.365;-0.1615;0.8024;-0.6823;-0.0614;-2.4845;-0.0423;-0.3244;-4.3478;1.7477;0.5525;1.7612;1.1038;-0.6882;-0.4551;-0.0606;0.8547;-1.2668;-0.0711;-1.1654;0.1826;-1.4946;-6.5429;-0.3603;0.3304;-0.6632;0.0;0.6816;-0.0706;0.0982;2.739;-0.4426;0.3042
1.6913;3.7969;-3.1151;3.2887;-0.5101;1.9737;-0.3688;-0.3863;1.7809;1.6312;2.0069;-0.3039;-2.3092;0.6562;0.7793;0.7903;0.7833;5.5794;0.8499;0.6891;2.4086;2.6517;1.1464;0.9471;1.0748;5.3271;-0.7283;0.0649;2.9851;0.0;0.7955;-0.8509;1.8016;-0.3706;2.1382;2.2184;-0.5666;1.6387;-0.2837;1.1189;0.63;0.3719;1.4197;-0.8929;-1.3423;-0.5223;2.908;3.1866;0.6217;1.2721;0.6487;0.2987;0.6606
0.5634;3.2756;-2.4717;-1.3221;2.1386;-3.7975;2.7317;-0.7985;0.3224;-0.4453;1.085;-0.1107;0.7559;1.1057;1.0355;-0.0089;2.239;6.3927;0.4042;-0.7599;1.538;1.9363;-0.071;0.5628;-0.2337;3.9845;0.0981;-0.0433;1.5152;-1.9617;1.8638;-0.7312;2.1923;1.7921;-1.9149;6.0455;2.0231;1.2243;2.6699;3.2319;0.0876;0.5109;1.0477;-0.9939;0.4817;0.525;5.9971;2.4158;0.9647;3.0994;0.5162;0.5699;0.5787
-0.1997;-1.1211;5.9465;-0.2996;0.1001;-0.6289;-1.4706;1.3925;-0.7863;-2.3529;-0.8185;0.0442;0.5779;-1.2879;0.2054;-0.819;-0.8808;-1.7937;0.2476;-3.4483;0.2037;-1.6362;-0.1215;0.0867;0.3864;1.6798;0.4224;-0.8578;4.7619;1.3592;-2.9874;0.6983;-0.6693;0.4167;-1.0824;-0.7379;-1.1429;-1.2352;-3.445;-0.2981;-0.713;-1.0879;-3.1986;-0.1789;-0.9353;-0.8493;-0.7492;-2.6732;-0.3683;-0.1901;1.0431;-0.4264;-0.4861
-5.5633;0.9907;-0.8117;-0.1794;-1.0978;-2.454;1.0035;-1.184;0.2003;-1.6105;-1.6296;-0.1186;5.7396;2.1405;-0.2157;0.5223;0.5418;-0.8889;-0.247;2.9456;-0.2254;-1.4859;0.6215;0.3042;0.9965;-9.2377;2.3045;0.5174;-5.9701;4.718;2.2348;0.3951;-0.1882;0.9562;1.8059;-0.2748;2.6393;-0.8125;-2.5354;-0.6532;1.2235;1.0681;-0.404;1.2681;0.8858;2.3556;-3.037;-0.8975;0.2883;-1.0922;1.7314;0.3212;0.1041
-2.8401;-3.0345;-1.6498;0.0598;-2.0258;-5.2326;0.8664;-0.0959;-1.3699;0.2017;0.0032;-0.0178;-1.3685;2.0013;-0.3439;0.1951;-2.6762;4.6512;-0.2911;0.5315;-0.5008;0.1008;0.3271;-0.8617;0.3777;2.765;-0.644;0.4547;0.0;-2.0398;3.0885;0.9716;-1.1992;-2.0787;-0.4874;-1.7765;10.356;-1.4113;1.5777;-1.6559;-0.9417;-0.5871;-0.6484;1.845;0.4837;0.5924;-3.7113;-13.9326;-1.0783;-0.4823;11.4535;0.0302;-0.4902
