Date,Open,High,Low,Close,Adj Close,Volume
2018-05-24,51.540001,52.040001,50.990002,51.320000,49.772800,1080800
2018-05-25,51.099998,51.180000,50.549999,50.660000,49.132698,894000
2018-05-29,50.029999,51.049999,49.639999,49.779999,48.279228,1533900
2018-05-30,50.299999,50.602001,49.889999,49.939999,48.434406,1643100
2018-05-31,49.939999,50.231998,48.919998,48.990002,47.513050,1860700
2018-06-01,49.529999,50.340000,49.250000,49.310001,47.823399,1192100
2018-06-04,49.619999,50.224998,49.445999,50.169998,48.657471,948700
2018-06-05,50.250000,50.700001,49.730000,49.900002,48.395615,1218900
2018-06-06,50.130001,51.490002,49.889999,51.470001,49.918278,1659900
2018-06-07,51.369999,51.900002,50.439999,50.689999,49.161793,1060200
2018-06-08,50.619999,51.299999,50.580002,51.279999,49.734009,822800
2018-06-11,51.430000,51.459999,50.689999,51.009998,49.472145,941000
2018-06-12,51.160000,51.290001,49.970001,50.080002,48.570187,1301700
2018-06-13,50.029999,50.410000,49.209999,49.779999,48.279228,2343800
2018-06-14,49.959999,50.032001,49.299999,49.779999,48.279228,1196100
2018-06-15,49.500000,49.500000,48.230000,49.459999,47.968876,2711500
2018-06-18,48.919998,49.320000,48.320000,48.650002,47.183300,1228900
2018-06-19,48.000000,48.070000,46.349998,47.200001,45.777012,1999400
2018-06-20,47.380001,47.544998,46.900002,47.119999,45.699421,1341400
2018-06-21,47.000000,47.250000,46.430000,46.610001,45.204800,1485700
2018-06-22,47.209999,47.389999,46.520000,47.000000,45.583038,2048700
2018-06-25,47.130001,47.169998,46.030998,46.869999,45.456959,1416100
2018-06-26,46.910000,47.090000,44.825001,45.049999,43.691830,2833000
2018-06-27,45.110001,45.610001,44.049999,44.150002,42.818962,1674700
2018-06-28,43.759998,44.075001,43.060001,43.990002,42.663792,1719100
2018-06-29,43.990002,44.930000,43.959999,44.360001,43.022629,1611000
2018-07-02,43.849998,44.259998,43.389999,43.919998,42.595898,1386600
2018-07-03,44.020000,44.590000,43.490002,43.549999,42.237053,1006600
2018-07-05,43.880001,44.209999,43.700001,44.150002,42.818962,1162400
2018-07-06,44.020000,44.849998,43.570999,44.520000,43.177807,879600
2018-07-09,44.610001,45.759998,44.549999,45.560001,44.186455,1813200
2018-07-10,45.650002,46.349998,44.930000,45.959999,44.574394,1423500
2018-07-11,45.220001,45.500000,43.770000,44.020000,42.692879,1421200
2018-07-12,44.450001,45.049999,43.889999,44.759998,43.410572,1175600
2018-07-13,44.509998,45.270000,44.509998,44.880001,43.526958,887900
2018-07-16,44.860001,44.880001,42.750000,43.180000,41.878208,2721100
2018-07-17,43.000000,44.349998,42.750000,44.220001,42.886852,1741300
2018-07-18,45.090000,46.299999,44.650002,45.790001,44.409519,2017900
2018-07-19,45.410000,45.799999,44.590000,45.689999,44.312534,1430100
2018-07-20,45.279999,46.040001,45.070000,45.230000,43.866398,1603600
2018-07-23,45.200001,45.400002,44.570000,45.070000,43.711224,913500
2018-07-24,45.500000,45.900002,44.340000,44.820000,43.468765,1195500
2018-07-25,44.650002,45.849998,44.509998,45.779999,44.399822,1523700
2018-07-26,45.630001,46.590000,45.560001,46.020000,44.632587,800700
2018-07-27,46.139999,46.509998,45.230000,45.720001,44.341625,1013100
2018-07-30,45.709999,46.040001,45.139999,45.220001,43.856705,784900
2018-07-31,45.250000,46.200001,45.169998,45.810001,44.428921,1383800
2018-08-01,45.770000,46.500000,44.750000,44.849998,43.497856,1955300
2018-08-02,44.549999,44.639999,43.139999,43.970001,42.644394,3213700
2018-08-03,43.810001,48.970001,43.750000,47.040001,45.621834,5618400
2018-08-06,46.880001,47.279999,46.209999,46.369999,44.972034,1627800
2018-08-07,46.660000,48.209999,46.592999,47.860001,46.417118,2429700
2018-08-08,47.959999,48.299999,47.509998,47.900002,46.455910,1950200
2018-08-09,47.750000,47.990002,47.020000,47.040001,45.621834,1008600
2018-08-10,46.549999,46.689999,45.000000,45.009998,43.653034,1569500
2018-08-13,45.000000,45.490002,44.200001,44.270000,42.935345,1338500
2018-08-14,44.380001,45.150002,44.279999,44.340000,43.003231,934600
2018-08-15,43.880001,43.950001,42.000000,42.959999,41.664833,1972300
2018-08-16,42.910000,43.730000,42.509998,43.389999,42.328201,1362200
2018-08-17,43.209999,44.029999,42.650002,43.070000,42.016029,1230700
2018-08-20,43.220001,43.540001,43.060001,43.279999,42.220890,929100
2018-08-21,43.279999,44.020000,43.200001,43.730000,42.659874,1000500
2018-08-22,43.730000,43.910000,43.150002,43.680000,42.611103,769100
2018-08-23,43.799999,44.395000,43.669998,43.820000,42.747677,1287000
2018-08-24,44.000000,44.639999,43.830002,44.400002,43.313484,956300
2018-08-27,44.459999,46.125999,44.459999,45.919998,44.796284,1189300
2018-08-28,45.990002,46.020000,45.290001,45.439999,44.328033,1161200
2018-08-29,45.130001,45.250000,44.290001,44.799999,43.703693,1185800
2018-08-30,44.639999,44.639999,43.099998,43.360001,42.298931,1215000
2018-08-31,43.220001,43.860001,43.139999,43.599998,42.533058,1400200
2018-09-04,43.060001,43.849998,42.929001,43.840000,42.767185,968800
2018-09-05,43.770000,44.630001,43.270000,44.610001,43.518349,1654300
2018-09-06,44.419998,45.160000,43.340000,43.650002,42.581837,2406200
2018-09-07,43.220001,44.165001,43.220001,44.000000,42.923271,1393000
