Date,Open,High,Low,Close,Adj Close,Volume
2018-05-24,39.509998,40.000000,38.720001,39.410000,38.997955,931782
2018-05-25,39.869999,39.959999,37.250000,37.980000,37.582905,3633871
2018-05-28,37.790001,38.490002,37.779999,37.900002,37.503742,395495
2018-05-29,37.759998,38.490002,37.049999,37.320000,36.929806,1476787
2018-05-30,37.259998,38.250000,37.200001,37.849998,37.454262,1923435
2018-05-31,37.730000,38.380001,37.349998,38.060001,37.662071,6335394
2018-06-01,38.099998,38.939999,37.250000,37.349998,36.959492,1609785
2018-06-04,37.400002,37.779999,36.020000,36.279999,35.900677,2169404
2018-06-05,36.279999,37.130001,36.169998,36.750000,36.365765,2165261
2018-06-06,36.750000,36.799999,36.029999,36.220001,35.841309,1801567
2018-06-07,36.259998,36.279999,34.919998,35.070000,34.703331,3068073
2018-06-08,35.220001,35.849998,35.160000,35.730000,35.356430,3069186
2018-06-11,35.830002,36.750000,35.529999,36.680000,36.296497,3793130
2018-06-12,36.799999,36.970001,36.520000,36.660000,36.276707,2612515
2018-06-13,36.709999,36.950001,36.380001,36.529999,36.148064,2095992
2018-06-14,36.119999,37.500000,36.110001,36.730000,36.345974,3459346
2018-06-15,36.900002,37.220001,36.299999,36.869999,36.484509,10664367
2018-06-18,37.000000,37.689999,36.099998,37.110001,36.722000,1919103
2018-06-19,37.020000,37.099998,36.529999,37.000000,36.613152,2439064
2018-06-20,37.090000,37.290001,36.709999,37.029999,36.642838,3254686
2018-06-21,36.700001,37.259998,36.509998,36.779999,36.395451,2695053
2018-06-22,36.889999,37.299999,36.509998,37.220001,36.830853,2372754
2018-06-25,37.310001,37.450001,37.110001,37.310001,36.919910,2136714
2018-06-26,37.110001,37.480000,36.930000,37.220001,36.830853,1416256
2018-06-27,37.230000,37.330002,36.509998,36.660000,36.276707,2168803
2018-06-28,36.759998,37.240002,36.320000,37.119999,36.731895,5031513
2018-06-29,37.250000,39.570000,37.240002,38.689999,38.285480,4667237
2018-07-02,38.290001,38.490002,37.259998,37.439999,37.048550,1999063
2018-07-03,37.470001,38.540001,36.950001,37.070000,36.682419,1754873
2018-07-04,37.060001,37.990002,37.049999,37.919998,37.523529,674299
2018-07-05,37.990002,39.990002,37.700001,39.759998,39.344292,2816574
2018-07-06,39.669998,41.000000,39.480000,40.310001,39.888546,2807374
2018-07-09,40.529999,41.169998,39.520000,40.389999,39.967709,1480817
2018-07-10,40.000000,40.360001,39.290001,40.299999,39.878647,2767584
2018-07-11,40.320000,40.320000,39.750000,39.939999,39.522411,2139260
2018-07-12,40.029999,40.439999,39.700001,40.009998,39.591679,1868380
2018-07-13,40.000000,40.110001,39.430000,39.619999,39.205757,2363848
2018-07-16,39.779999,39.779999,38.849998,38.980000,38.572449,714331
2018-07-17,38.799999,38.900002,38.009998,38.180000,37.780815,1575840
2018-07-18,38.270000,39.549999,38.060001,38.900002,38.493286,2049359
2018-07-19,38.619999,39.139999,38.349998,38.840000,38.433914,882888
2018-07-20,38.799999,39.980000,38.799999,39.849998,39.433353,1137881
2018-07-23,39.889999,39.939999,38.250000,38.439999,38.038094,1141950
