Date,Open,High,Low,Close,Adj Close,Volume
2018-05-24,59.450001,59.799999,58.950001,59.549999,56.978958,230500
2018-05-25,59.349998,60.049999,59.099998,59.900002,57.313850,332300
2018-05-29,59.599998,59.700001,58.700001,59.099998,56.548386,581700
2018-05-30,59.599998,60.099998,59.099998,59.299999,56.739750,374300
2018-05-31,59.299999,60.000000,58.800999,59.250000,56.691914,274300
2018-06-01,59.700001,60.000000,59.349998,59.700001,57.122482,231400
2018-06-04,60.250000,61.400002,60.150002,61.150002,58.509880,355300
2018-06-05,61.049999,61.750000,60.750000,61.650002,58.988289,303000
2018-06-06,61.799999,62.900002,61.799999,62.799999,60.088642,268200
2018-06-07,62.950001,63.150002,62.299999,62.799999,60.088642,208500
2018-06-08,62.750000,63.924999,62.700001,63.799999,61.045464,263900
2018-06-11,63.950001,63.950001,63.099998,63.150002,60.423534,261600
2018-06-12,63.250000,63.650002,62.950001,63.299999,60.567051,207500
2018-06-13,63.549999,64.699997,63.195000,64.150002,61.380356,278300
2018-06-14,64.199997,64.849998,63.599998,64.699997,61.906601,277500
2018-06-15,64.300003,66.000000,64.000000,65.949997,63.102642,681200
2018-06-18,65.449997,66.400002,65.349998,66.099998,63.246155,324500
2018-06-19,65.500000,66.099998,65.250000,66.000000,63.150482,272300
2018-06-20,66.400002,67.650002,66.400002,66.949997,64.059464,329500
2018-06-21,65.000000,65.449997,60.849998,61.099998,58.462032,920900
2018-06-22,61.299999,61.849998,60.174999,60.500000,57.887943,1364400
2018-06-25,60.200001,60.349998,58.750000,59.700001,57.122482,411800
2018-06-26,59.750000,60.700001,59.250000,60.299999,57.696575,272500
2018-06-27,60.099998,60.500000,58.900002,59.000000,56.452702,421100
2018-06-28,59.000000,59.400002,58.799999,59.000000,56.452702,346200
2018-06-29,59.400002,59.400002,58.250000,58.650002,56.117817,443200
2018-07-02,58.250000,59.150002,58.049999,59.150002,56.596233,251700
2018-07-03,59.250000,59.849998,58.599998,59.150002,56.596233,156400
2018-07-05,59.599998,59.599998,58.438000,59.299999,56.739750,224900
2018-07-06,58.849998,59.849998,58.450001,59.799999,57.218166,220200
2018-07-09,59.950001,60.400002,59.599998,60.200001,57.600891,237900
2018-07-10,60.250000,60.400002,59.250000,59.250000,56.691914,388500
2018-07-11,59.099998,60.349998,58.549999,59.500000,56.931118,269200
2018-07-12,59.500000,59.549999,58.349998,59.349998,56.787594,214600
2018-07-13,59.450001,59.650002,58.750000,58.950001,56.404861,201800
2018-07-16,59.049999,60.000000,59.049999,59.650002,57.074642,146000
2018-07-17,59.549999,60.200001,59.299999,59.700001,57.122482,288000
2018-07-18,59.799999,61.150002,59.450001,61.000000,58.366356,214200
2018-07-19,61.000000,61.099998,59.849998,60.200001,57.600891,235300
2018-07-20,60.200001,61.450001,60.049999,61.450001,58.796928,324500
2018-07-23,61.310001,62.900002,60.849998,62.549999,59.849430,483000
2018-07-24,65.449997,65.938004,62.299999,63.700001,60.949783,734500
2018-07-25,63.799999,64.050003,62.375000,63.700001,60.949783,291400
2018-07-26,63.849998,64.550003,62.974998,63.349998,60.614891,286600
2018-07-27,63.500000,63.900002,61.900002,62.849998,60.136482,244800
2018-07-30,63.200001,63.650002,61.450001,61.700001,59.036137,317600
2018-07-31,62.000000,63.849998,61.549999,63.599998,60.854103,251000
2018-08-01,61.650002,62.840000,61.200001,61.750000,59.523853,228100
2018-08-02,59.549999,60.299999,59.099998,59.900002,57.740551,1863200
2018-08-03,59.900002,60.250000,58.974998,59.349998,57.210373,729600
2018-08-06,59.400002,60.075001,59.099998,59.750000,57.595955,1191500
2018-08-07,59.849998,60.349998,59.150002,59.150002,57.017586,680000
2018-08-08,59.250000,59.250000,58.450001,58.450001,56.342823,361300
2018-08-09,58.500000,58.900002,58.049999,58.150002,56.053635,372700
2018-08-10,58.500000,58.500000,56.950001,57.700001,55.619858,343500
2018-08-13,57.650002,58.250000,57.049999,57.200001,55.137886,231900
2018-08-14,57.299999,58.599998,57.150002,58.150002,56.053635,634200
2018-08-15,57.849998,58.299999,57.049999,57.349998,55.282478,604800
2018-08-16,57.599998,58.549999,57.349998,58.099998,56.005436,396900
2018-08-17,57.849998,58.400002,57.575001,58.049999,55.957241,266900
2018-08-20,58.250000,58.650002,57.950001,58.099998,56.005436,363400
2018-08-21,58.049999,59.099998,57.700001,58.599998,56.487415,272000
2018-08-22,58.349998,59.250000,58.349998,59.099998,56.969387,266200
2018-08-23,58.950001,59.075001,57.650002,57.950001,55.860847,315200
2018-08-24,58.200001,58.875000,58.049999,58.549999,56.439217,454500
2018-08-27,58.549999,59.400002,58.549999,59.150002,57.017586,321800
2018-08-28,59.349998,59.450001,58.575001,58.700001,56.583809,202300
2018-08-29,58.799999,58.799999,58.049999,58.099998,56.005436,293200
2018-08-30,57.900002,58.450001,57.750000,58.000000,55.909042,244400
2018-08-31,57.799999,58.200001,57.500000,58.049999,55.957241,257300
2018-09-04,57.849998,58.200001,57.325001,58.000000,55.909042,433100
2018-09-05,57.500000,57.779999,56.599998,57.299999,55.234283,386600
2018-09-06,57.250000,57.250000,55.900002,56.849998,54.800503,440600
2018-09-07,56.750000,56.900002,56.000000,56.650002,54.607712,292200
2018-09-10,56.900002,57.009998,55.900002,56.299999,54.270332,330100
2018-09-11,56.099998,56.950001,55.950001,56.750000,54.704109,160200
2018-09-12,56.549999,56.599998,54.981998,55.200001,53.209988,358500
2018-09-13,55.299999,55.650002,55.000000,55.250000,53.258183,236300
2018-09-14,55.349998,56.299999,55.349998,56.000000,53.981148,150900
2018-09-17,56.099998,56.450001,55.584000,56.049999,54.029343,336900
2018-09-18,56.049999,56.250000,55.200001,55.400002,53.402775,257800
2018-09-19,55.349998,56.150002,55.299999,55.700001,53.691967,197100
2018-09-20,55.950001,56.950001,55.799999,56.900002,54.848701,228900
2018-09-21,57.000000,57.450001,56.500000,57.250000,55.186085,644300
2018-09-24,57.099998,57.450001,56.099998,57.000000,54.945095,247700
2018-09-25,57.049999,57.700001,56.599998,57.150002,55.089691,208200
2018-09-26,57.299999,57.650002,55.750000,55.799999,53.788357,254500
2018-09-27,56.049999,56.400002,55.250000,55.349998,53.354576,292000
