Date,Open,High,Low,Close,Adj Close,Volume
2018-05-24,33.310001,33.730000,33.310001,33.480000,33.480000,265015
2018-05-25,33.790001,33.790001,33.509998,33.509998,33.509998,1807
2018-05-28,33.000000,33.389999,32.980000,33.169998,33.169998,809911
2018-05-29,32.500000,32.840000,32.099998,32.720001,32.720001,7359
2018-05-30,32.099998,32.919998,32.049999,32.660000,32.660000,103033
2018-05-31,32.590000,32.590000,32.060001,32.180000,32.180000,7039
2018-06-01,32.900002,32.900002,32.599998,32.650002,32.650002,19309
2018-06-04,32.500000,32.500000,32.220001,32.480000,32.480000,312064
2018-06-05,32.500000,32.500000,31.110001,32.060001,32.060001,45090
2018-06-06,32.040001,32.060001,31.459999,31.799999,31.799999,47225
2018-06-07,31.950001,32.709999,31.809999,32.369999,32.369999,345530
2018-06-08,32.049999,32.889999,32.020000,32.730000,32.730000,155103
2018-06-11,32.900002,32.900002,32.139999,32.400002,32.400002,238265
2018-06-12,32.450001,32.500000,32.000000,32.119999,32.119999,160686
2018-06-13,32.000000,32.939999,32.000000,32.400002,32.400002,1735450
2018-06-14,32.009998,33.840000,32.000000,33.810001,33.810001,135384
2018-06-15,33.880001,33.990002,33.209999,33.889999,33.889999,661942
2018-06-18,33.889999,33.889999,33.160000,33.330002,33.330002,405204
2018-06-19,33.389999,33.389999,32.110001,32.750000,32.750000,157080
2018-06-20,33.240002,33.240002,32.450001,32.500000,32.500000,176891
2018-06-21,32.570000,33.009998,32.470001,33.000000,33.000000,81581
2018-06-22,33.099998,33.799999,32.970001,33.570000,33.570000,231395
2018-06-25,33.619999,33.619999,32.970001,33.000000,33.000000,50159
2018-06-26,33.099998,33.250000,32.990002,33.070000,33.070000,88588
2018-06-27,33.099998,33.430000,33.020000,33.110001,33.110001,28637
2018-06-28,32.709999,34.009998,32.700001,33.970001,33.970001,562897
2018-06-29,33.570000,37.000000,33.240002,36.029999,36.029999,651749
2018-07-02,35.480000,35.549999,34.349998,35.220001,35.220001,39798
2018-07-03,34.299999,34.889999,32.849998,34.240002,34.240002,74051
2018-07-04,34.240002,34.259998,34.240002,34.250000,34.250000,5747
2018-07-05,34.470001,34.959999,33.700001,34.900002,34.900002,59163
2018-07-06,34.000000,36.000000,34.000000,35.860001,35.860001,77921
2018-07-09,36.060001,36.750000,34.840000,36.200001,36.200001,145098
2018-07-10,36.150002,36.330002,35.029999,36.099998,36.099998,111277
2018-07-11,36.020000,37.009998,35.369999,36.889999,36.889999,68765
