Date,Open,High,Low,Close,Adj Close,Volume
2018-05-24,110.989998,111.199997,109.580002,110.750000,107.659698,2855500
2018-05-25,110.639999,111.760002,110.550003,111.559998,108.447098,4100200
2018-05-29,110.639999,111.760002,110.010002,110.940002,107.844406,3492800
2018-05-30,111.339996,112.360001,111.040001,111.849998,108.729004,3621800
2018-05-31,112.000000,112.879997,111.500000,111.910004,108.787331,6582100
2018-06-01,112.550003,114.800003,112.320000,114.800003,111.596703,4728400
2018-06-04,114.739998,116.379997,114.309998,115.739998,112.510460,3905700
2018-06-05,116.690002,117.930000,115.830002,117.660004,114.376892,5366600
2018-06-06,117.570000,118.120003,116.910004,118.110001,114.814331,4015400
2018-06-07,118.349998,118.480003,116.139999,117.239998,113.968605,6985100
2018-06-08,116.290001,116.669998,115.349998,115.739998,112.510460,4948600
2018-06-11,115.000000,115.830002,114.480003,115.279999,112.063301,3741300
2018-06-12,115.489998,115.769997,114.580002,115.410004,112.189674,3269100
2018-06-13,115.500000,115.610001,113.790001,114.000000,110.819016,4948600
2018-06-14,114.860001,115.540001,113.970001,114.720001,111.518929,2941200
2018-06-15,114.870003,116.019997,113.870003,115.889999,112.656288,7027600
2018-06-18,114.599998,114.930000,113.029999,114.389999,111.198143,3170600
2018-06-19,112.750000,113.910004,112.199997,113.660004,110.488510,3486500
2018-06-20,114.410004,115.110001,113.570000,114.239998,111.052330,3454800
2018-06-21,114.379997,114.500000,111.610001,112.110001,108.981750,3480100
2018-06-22,112.750000,113.220001,111.410004,112.379997,109.244217,3822600
2018-06-25,110.959999,111.000000,108.610001,110.190002,107.115334,5331200
2018-06-26,110.629997,112.010002,110.129997,111.510002,108.398499,4001900
2018-06-27,112.180000,112.500000,108.769997,108.779999,105.744667,4364600
2018-06-28,108.230003,109.599998,107.449997,109.099998,106.055748,4198800
2018-06-29,109.790001,111.550003,109.620003,110.250000,107.173653,5343300
2018-07-02,108.940002,110.330002,108.379997,110.239998,107.163925,3392500
2018-07-03,110.610001,111.290001,108.739998,108.910004,105.871056,2201500
2018-07-05,109.839996,111.650002,109.410004,111.510002,108.398499,4097700
2018-07-06,111.559998,112.930000,110.830002,112.709999,109.565010,3419700
2018-07-09,113.400002,113.500000,110.839996,112.089996,108.962303,3658000
2018-07-10,112.629997,114.050003,112.379997,113.730003,110.556549,4512800
2018-07-11,113.290001,113.790001,111.519997,111.760002,108.641518,5000200
2018-07-12,113.239998,116.690002,113.059998,115.839996,112.607674,5818700
2018-07-13,115.529999,115.980003,114.830002,115.139999,111.927208,2715800
2018-07-16,114.910004,115.489998,114.419998,114.559998,111.363388,3013700
2018-07-17,113.669998,115.860001,113.199997,115.800003,112.568802,3915100
2018-07-18,115.500000,116.949997,114.139999,115.680000,112.452141,5491900
2018-07-19,115.529999,115.660004,114.230003,114.589996,111.392555,5013900
2018-07-20,114.970001,115.730003,114.239998,115.000000,111.791107,4358000
2018-07-23,114.349998,114.830002,113.040001,114.669998,111.470314,3052800
2018-07-24,115.059998,116.459999,113.349998,113.800003,110.624603,4286700
2018-07-25,113.400002,114.389999,110.029999,113.220001,110.060783,8218400
2018-07-26,113.949997,114.459999,112.940002,113.300003,110.138557,5520400
2018-07-27,113.300003,114.290001,112.019997,112.599998,109.458084,4343900
2018-07-30,111.989998,112.370003,110.699997,110.910004,108.412178,4422500
2018-07-31,111.989998,112.589996,110.919998,111.320000,108.812950,5206300
2018-08-01,111.160004,111.980003,110.330002,111.000000,108.500160,5303000
2018-08-02,110.150002,113.000000,110.000000,112.209999,109.682899,4516700
2018-08-03,112.330002,112.980003,111.930000,112.839996,110.298706,3337900
2018-08-06,112.279999,113.519997,112.120003,113.110001,110.562630,2970800
2018-08-07,113.769997,115.809998,113.339996,115.760002,113.152954,5234500
2018-08-08,115.660004,116.610001,115.160004,116.160004,113.543945,2890800
2018-08-09,116.000000,116.089996,114.029999,114.339996,111.764931,3498600
